"scenario","rep","np_regime","n","p","H_true","G_true","G_config","K_joint","separation","mixture_param_mode","mixture_variance_mode","intercept_mode","intercept_sd","intercept_block_span","intercept_clip","loading_design","block_size_mode","mixture_update","mu_prior_mean","mu_prior_kappa","var_prior_shape","var_prior_scale","weight_prior_alpha","parallel_enabled","parallel_workers","method","mean_factor_abs_cor","min_factor_abs_cor","factor_score_rmse","factor_score_raw_rmse","lambda_corr","lambda_rmse","alpha_corr","alpha_rmse","alpha_raw_corr","alpha_raw_rmse","probability_rmse","joint_profile_ari","seconds","pretraining_converged","pretraining_completed_iter","selected_pretraining_iteration","pretraining_return_best_iteration","refinement_converged","refinement_completed_iter","selected_refinement_iteration","refinement_return_best_iteration","refinement_stopping_objective","joint_mu_rmse","joint_var_rmse","joint_mu_corr","joint_var_corr","joint_weight_corr","joint_weight_rmse","joint_weight_l1","joint_weight_max_abs_error","est_effective_classes_001","est_effective_classes_01","flat_parameter_corr","flat_parameter_blocks","all_parameter_corr","all_parameter_corr_raw","all_parameter_blocks","occupied_classes","posterior_kept_draws","mfa_seconds_per_iter","mfa_converged","mfa_completed_iter","mfa_final_lambda_rel_range","mfa_final_intercept_rel_range","mfa_final_occupied_range"
"rep15_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",15,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.602248872043249,0.477941911733325,0.887438580046173,0.895061555296817,0.856267615620588,0.840120146678946,0.955660465128629,0.452635326415718,0.955799210637606,0.451686382072569,0.0952712642080748,-0.000702960063747342,7.75899999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15119366185486,1.07984297028175,0.433385788569205,0.143018668981743,NA,0.319734003758715,1.69180659050715,0.845903295253576,8,2,0.823087575004872,"alpha+loading+joint_mu+joint_var+joint_weight",0.835679581873301,0.725171132484893,"alpha+loading+joint_mu+joint_log_var",3,1000,0.00387949999999999,FALSE,2000,1.53757748082559,0.825293333276144,1
"rep16_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",16,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.977622879117438,0.974681323355476,0.210491565977052,0.227281205353144,0.874672742349897,0.338937004521203,0.915388831975478,0.41466412085429,NA,NA,0.0964016022748178,0.872381738101853,2.053,TRUE,9,8,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.100976448778289,0.0849727800358347,0.997232099934361,0.889099418006376,NA,0.023528223603184,0.180924769832625,0.0333810989655771,8,8,0.893912730737592,"alpha+loading+joint_mu+joint_var+joint_weight",0.882428887803667,0.893466357661246,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep16_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",16,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.487183344058947,0.241563706441169,1.00765915803077,1.05366103103721,0.709506054985101,0.917860406456391,0.961710852217585,0.253581704304433,0.961695395733556,0.253163214291218,0.0972339651133142,0.00132627233414592,7.77699999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.93158179520797,1.23083641709112,0.37594930054024,0.309879286556802,NA,0.323927494461141,1.71398971736696,0.856994858683483,8,2,0.679120265913995,"alpha+loading+joint_mu+joint_var+joint_weight",0.697355655237035,0.593418885289921,"alpha+loading+joint_mu+joint_log_var",2,1000,0.00388849999999999,FALSE,2000,1.95940426054209,1.08835936342994,1
"rep17_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",17,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.972958959262412,0.959278604412321,0.231389845629459,0.235848022817366,0.855246115021331,0.35343681368027,0.901789256955756,0.493190686833954,NA,NA,0.0961216991406585,0.754533049116579,2.22199999999998,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0370909138168192,0.0526415529142669,0.999172271106427,0.975295133626647,NA,0.00878899782541425,0.0580331577496391,0.0126176490785495,8,8,0.87906083117466,"alpha+loading+joint_mu+joint_var+joint_weight",0.865375726552396,0.886278571052308,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep17_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",17,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.484318048689716,0.232464323096858,1.01047031801749,1.01509350314774,0.630864390022179,0.914715481235984,0.960928059511228,0.383418939769636,0.96092411935165,0.383219876087178,0.0965483989117718,0.189827954210636,7.75099999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92516441921762,1.00681568445591,0.419576787795722,0.341148318991356,NA,0.21660811150293,1.4649277480485,0.460153352340475,8,2,0.684081704792068,"alpha+loading+joint_mu+joint_var+joint_weight",0.653453767565999,0.62375231253615,"alpha+loading+joint_mu+joint_log_var",3,1000,0.00387549999999999,FALSE,2000,1.63513614145867,1.3017427845353,1
"rep18_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",18,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.972191694937147,0.970509501111811,0.234649619698069,0.278358964045646,0.896149747492635,0.307335463962284,0.923571966052269,0.430587100294548,NA,NA,0.0964189667173287,0.797715892311297,2.54399999999998,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.167163722999999,0.083504637953097,0.984327671935159,0.916675012241868,NA,0.0393781639259947,0.259131124586873,0.0631457814563894,8,8,0.911150630451108,"alpha+loading+joint_mu+joint_var+joint_weight",0.898870623161833,0.905906729994059,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep18_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",18,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.469000054982632,0.200830141744186,1.02536817345497,1.03146614387062,0.486793700296356,1.0231812421077,0.948489495145832,0.452389938713371,0.948531349898403,0.452216422232212,0.0977196109861184,0.099376629749636,7.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85469102728466,0.891427259295242,0.526103130026552,0.380834949826837,NA,0.21275186346421,1.44727197023893,0.442275631434715,8,3,0.597014110894135,"alpha+loading+joint_mu+joint_var+joint_weight",0.544746620999264,0.551219194631261,"alpha+loading+joint_mu+joint_log_var",4,1000,0.0038815,FALSE,2000,0.96369555893128,0.781882925286023,2
"rep19_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",19,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.978957362623774,0.967595640558044,0.204118646881971,0.228507367513736,0.906268235456949,0.242045518039694,0.937968424220512,0.294826336485316,NA,NA,0.0913665651431258,0.854376008074848,2.101,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.105363935392169,0.104306499425446,0.997119977877313,0.72574849258283,NA,0.0213729438137428,0.160146677963838,0.0286118086083307,8,8,0.923599975840635,"alpha+loading+joint_mu+joint_var+joint_weight",0.909694027552256,0.929219440410664,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep19_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",19,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.360178286802653,0.0549824067843228,1.12554297658097,1.13409548891506,0.655204003471326,0.996539077366997,0.952509787265311,0.274929327371707,0.952472373317351,0.274924435243522,0.0959400606140472,0.112335571804468,7.74800000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65159464244765,1.01990938453296,0.396269042126263,0.38068374719452,NA,0.223964352264159,1.46423862199674,0.514161954179434,8,3,0.629402013949117,"alpha+loading+joint_mu+joint_var+joint_weight",0.64263117267502,0.562943090931719,"alpha+loading+joint_mu+joint_log_var",3,1000,0.00387400000000001,FALSE,2000,1.31604375890807,0.859422266526765,0
"rep20_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",20,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.978837017854531,0.973827894550553,0.204701501333106,0.253820843715505,0.838822745594236,0.362618769563563,0.870288268452218,0.618614035278204,NA,NA,0.0950225188398964,0.815699842988865,2.17099999999999,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.203354673933982,0.0776716022021521,0.993735701454012,0.916515061498627,NA,0.0438508207929419,0.317943403692618,0.0742022934937218,8,8,0.856391669848946,"alpha+loading+joint_mu+joint_var+joint_weight",0.845400715474975,0.865823878653398,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep20_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",20,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.520000785313368,0.371848970732975,0.974883811066494,0.975323557591382,0.709709803740758,0.863892843015958,0.960507172672745,0.38828151735917,0.960543720600883,0.387702876004184,0.0967966018374256,0.184365331136112,7.75200000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69958175391735,0.911844777674342,0.508175630836761,-0.0838639408808249,NA,0.210325807147335,1.43644903439951,0.429611768558423,8,3,0.747448505887429,"alpha+loading+joint_mu+joint_var+joint_weight",0.720405499885712,0.66163115694025,"alpha+loading+joint_mu+joint_log_var",4,1000,0.003876,FALSE,2000,1.54526698310129,0.730617613843398,1
"rep21_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",21,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.979970827450205,0.975356183095156,0.199142566139422,0.211827642179016,0.877386252729628,0.291920463226697,0.912431672575073,0.444699792681947,NA,NA,0.0926570585367658,0.680339451771713,2.20400000000001,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.093947472645763,0.0848482941512348,0.996894381118103,0.898050427365047,NA,0.0216997685961686,0.140755276584059,0.0377803588809742,8,8,0.896713549024915,"alpha+loading+joint_mu+joint_var+joint_weight",0.883682480346878,0.899864769980167,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep21_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",21,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.524572606565864,0.294506962343059,0.970229992836538,0.975910297548882,0.626997385432718,0.937372584495543,0.960963147479916,0.427298137953953,0.960983166469593,0.427250608655929,0.0933119415028624,-0.00114702446832128,7.78099999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9544483717015,1.0287502007311,0.418226915098634,0.218590918593655,NA,0.316562520744729,1.67496989491076,0.837484947455379,8,2,0.693051520785203,"alpha+loading+joint_mu+joint_var+joint_weight",0.658574172860935,0.624017234207343,"alpha+loading+joint_mu+joint_log_var",3,1000,0.00389049999999999,FALSE,2000,1.38868645220458,1.1641962877813,2
"rep22_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",22,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.97752560865045,0.969688499620236,0.210948559777282,0.220718029858549,0.826941016523523,0.374616412436865,0.844395159136925,0.563818231155399,NA,NA,0.0945886861033554,0.818319543631813,2.13299999999998,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.048164399639248,0.0644200619722268,0.998857153156952,0.963366204492739,NA,0.0102708739482151,0.0658927241142534,0.0171536970631377,8,8,0.840928998891385,"alpha+loading+joint_mu+joint_var+joint_weight",0.831188470838513,0.860373270025103,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep22_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",22,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.351838161675452,0.156427323013929,1.13285499508216,1.1631023930047,0.482761187273845,1.0260429016447,0.971115734480891,0.304229474684986,0.971124469654366,0.30376532297861,0.0965674126441534,0.000840218456798746,7.73499999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75629166180295,1.15306801223208,0.383648337928362,0.329043111129016,NA,0.309682473381124,1.63742366229407,0.818711831147034,8,3,0.578797787294677,"alpha+loading+joint_mu+joint_var+joint_weight",0.532762577517068,0.516787422740274,"alpha+loading+joint_mu+joint_log_var",2,1000,0.00386749999999999,FALSE,2000,1.35657008500329,1.01713853715049,1
"rep23_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",23,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.980341228965912,0.972004921698815,0.197292591466314,0.215296947145756,0.913524267628676,0.235747983571335,0.964651836032909,0.239543355351162,NA,NA,0.0925485302424383,0.819996249921873,2.309,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0988261183958928,0.0777233943328475,0.999429352517028,0.844382502065913,NA,0.021917659554611,0.148306414366068,0.0409391834989412,8,8,0.938913058373212,"alpha+loading+joint_mu+joint_var+joint_weight",0.92379389966089,0.943134318936434,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep23_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",23,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.370216566909344,0.175929683133245,1.11667864559125,1.17049886201428,0.545475573544441,1.01871067095557,0.975902544745361,0.214640592382306,0.97592686806065,0.214123970576073,0.0968639018441641,0.00057217360309913,7.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.40064278605625,1.21973210200765,0.441124996919969,0.491318859888811,NA,0.323443322233856,1.71145733793197,0.855728668965986,8,1,0.59779196238412,"alpha+loading+joint_mu+joint_var+joint_weight",0.571942424541222,0.532586290372593,"alpha+loading+joint_mu+joint_log_var",2,1000,0.0038785,FALSE,2000,1.3608448528594,0.836242264959281,0
"rep24_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",24,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.976967863758102,0.967906386654641,0.213550063823353,0.219307395159591,0.900142527354008,0.282297103011933,0.940514990114886,0.360629729429918,NA,NA,0.0964952602847629,0.810073691407734,2.14599999999999,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.111680015837343,0.0916286188433218,0.997302015277155,0.842918872601235,NA,0.0245096428631611,0.159901096789816,0.0373402489401063,8,8,0.9215303745012,"alpha+loading+joint_mu+joint_var+joint_weight",0.906512980091555,0.921458557004276,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep24_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",24,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.602460927345328,0.388160541929562,0.887201985940209,0.887238044044461,0.759863073455597,0.799587429195986,0.965423845071636,0.331707039517036,0.965441504627022,0.331048512699522,0.0985190354910692,0.000878348704435659,7.74300000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48774650307695,1.02593397005467,0.465275052974067,0.188902226803946,NA,0.237257041551158,1.46344315495823,0.581911563541311,8,2,0.777877903023005,"alpha+loading+joint_mu+joint_var+joint_weight",0.763360961649506,0.692718000634376,"alpha+loading+joint_mu+joint_log_var",2,1000,0.00387150000000001,FALSE,2000,1.96543069074597,1.49143089654972,1
"rep25_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",25,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.978120732940322,0.971373422370647,0.208136851081598,0.258500781876982,0.907298795393058,0.274514880743895,0.937799343316307,0.438778408382604,NA,NA,0.0950754850593966,0.887276882755537,2.23299999999998,FALSE,10,9,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0677453823466901,0.0812948737793661,0.999827272097482,0.978544907717849,NA,0.0138986334993475,0.0921642102377301,0.0244503509090571,8,8,0.92142187938041,"alpha+loading+joint_mu+joint_var+joint_weight",0.912573417384146,0.925748331345068,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep25_balanced_moderate_few_positive_cross_n100_p250_H3_G2-2-2_sep1",25,"n100p250",100,250,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.540815721301837,0.364429006689266,0.953511862444492,0.997548541909786,0.787956001955385,0.879434051033522,0.964653919957969,0.433361888858182,0.964656298126695,0.432734491469408,0.0945938940536409,-0.000788799053441112,7.75899999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92096772994721,1.10018898094146,0.398976555195979,0.294478867972545,NA,0.294670320239099,1.55355663955908,0.776778319779541,8,2,0.775425555606855,"alpha+loading+joint_mu+joint_var+joint_weight",0.77740895471187,0.680819560674545,"alpha+loading+joint_mu+joint_log_var",2,1000,0.00387949999999999,FALSE,2000,1.30648388546076,0.782915459024111,1
"rep1_balanced_moderate_few_positive_cross_n100_p250_H4_G2-2-2-2_sep1",1,"n100p250",100,250,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.967621204833468,0.959595625474662,0.253199554560694,0.279918735640653,0.891044183071647,0.283728976149455,0.934632862767713,0.339628862542902,NA,NA,0.110002104952243,0.701003773047626,2.93899999999999,FALSE,10,9,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0958172732715018,0.0933083101024995,0.995912182533874,0.873542905589171,NA,0.0127424860844805,0.171329109517847,0.0251708042982562,16,16,0.915049325712874,"alpha+loading+joint_mu+joint_var+joint_weight",0.88998036697135,0.915114848911714,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep1_balanced_moderate_few_positive_cross_n100_p250_H4_G2-2-2-2_sep1",1,"n100p250",100,250,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.493451173093648,0.366465096712479,1.0014822401194,1.01432456036886,0.638303491703863,0.952645763654382,0.955177201125684,0.384878740923046,0.955217910765266,0.384311979975642,0.108411426341032,0.0277431579514251,8.62400000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26351243883373,1.04738210493434,0.387118113334686,0.00931935414014412,NA,0.177966724339318,1.68818465531968,0.645089639261402,7,2,0.650815856924724,"alpha+loading+joint_mu+joint_var+joint_weight",0.634772056906253,0.525977436881646,"alpha+loading+joint_mu+joint_log_var",4,1000,0.00431200000000001,FALSE,2000,1.19613859930235,1.08419043587959,1
