"scenario","rep","np_regime","n","p","H_true","G_true","K_joint","separation","mixture_param_mode","mixture_variance_mode","intercept_mode","intercept_sd","intercept_block_span","intercept_clip","loading_design","block_size_mode","mixture_update","mu_prior_mean","mu_prior_kappa","var_prior_shape","var_prior_scale","weight_prior_alpha","method","mean_factor_abs_cor","min_factor_abs_cor","lambda_corr","lambda_rmse","alpha_corr","alpha_rmse","alpha_raw_corr","alpha_raw_rmse","probability_rmse","joint_profile_ari","seconds","pretraining_converged","pretraining_completed_iter","selected_pretraining_iteration","pretraining_return_best_iteration","refinement_converged","refinement_completed_iter","selected_refinement_iteration","refinement_return_best_iteration","refinement_stopping_objective","joint_mu_rmse","joint_var_rmse","joint_mu_corr","joint_var_corr","joint_weight_corr","joint_weight_rmse","joint_weight_l1","joint_weight_max_abs_error","est_effective_classes_001","est_effective_classes_01","flat_parameter_corr","flat_parameter_blocks","all_parameter_corr","all_parameter_corr_raw","all_parameter_blocks","occupied_classes","posterior_kept_draws","mfa_seconds_per_iter","mfa_converged","mfa_completed_iter","mfa_final_lambda_rel_range","mfa_final_intercept_rel_range","mfa_final_occupied_range"
"rep3_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",3,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.990910194618788,0.989613050505688,0.985251222935969,0.0936194589788192,0.993040550644158,0.108899820377462,NA,NA,0.0467182208872279,0.892181438590914,27.1880000000019,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0346695945201642,0.0321355890902181,0.999402040170045,0.986595540150161,NA,0.00724722387311379,0.0496398479188759,0.0106807744595152,8,8,0.989042353335678,"alpha+loading+joint_mu+joint_var+joint_weight",0.986964376004376,0.989840716308704,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep3_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",3,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.989381414353796,0.985947880828265,0.984173807334927,0.107989389238112,0.993501383795016,0.110891584062457,0.993500336540839,0.11092112878846,0.0472303527862597,0.610180604041098,42.6050000000032,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.507580535553276,0.488738504653921,0.834810208964691,0.0708263486304994,NA,0.086820856987522,0.52928277060699,0.138842573999897,6,6,0.981088588042757,"alpha+loading+joint_mu+joint_var+joint_weight",0.978104259161426,0.955360877840074,"alpha+loading+joint_mu+joint_log_var",6,1000,0.0213025000000016,FALSE,2000,0.15585742163952,0.138190682145651,1
"rep4_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",4,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.991665751295975,0.990294090676194,0.985191909033397,0.0961372750741286,0.99109931587199,0.111360053443615,NA,NA,0.0463369084171961,0.916305352978031,29.2390000000014,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.030331151763829,0.032964056457085,0.999827041050308,0.991670420761593,NA,0.00596858645715035,0.040558112674798,0.00858263416119331,8,8,0.988016855009561,"alpha+loading+joint_mu+joint_var+joint_weight",0.986768197993963,0.989777925064818,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep4_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",4,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.990621838430329,0.986897980457106,0.985406849675095,0.107665592918964,0.992449302276189,0.107261661578283,0.99245061764226,0.107292434134188,0.0466549679529541,0.632817727520296,42.9150000000009,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.497901485022401,0.46193825524792,0.834165919345218,0.275232588266946,NA,0.0775435389117474,0.498353583027565,0.124608484376702,6,6,0.98093045940397,"alpha+loading+joint_mu+joint_var+joint_weight",0.979807853742171,0.957380782188845,"alpha+loading+joint_mu+joint_log_var",6,1000,0.0214575000000004,FALSE,2000,0.13971027269091,0.209094677642108,1
"rep5_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",5,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.991019487374467,0.989946702911654,0.986622208578864,0.0901373300208671,0.993220716869097,0.117201036625681,NA,NA,0.0457964079267814,0.902295127883382,29.6519999999946,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0341676804390894,0.0365843896144939,0.999422207229956,0.979802036820472,NA,0.0073920043030204,0.0499306300398254,0.0128965232114431,8,8,0.989121373964099,"alpha+loading+joint_mu+joint_var+joint_weight",0.988145817258614,0.990145546771099,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep5_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",5,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.841180451969674,0.629020184725105,0.769555776434601,0.410366035224276,0.993041326341419,0.12367501952901,0.993044894637028,0.123597778381422,0.0467271442301821,0.47215329961882,42.4680000000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.727049828080964,0.433972237273278,0.627585220019541,0.495978758228759,NA,0.104053321311217,0.817428940696483,0.131011902242047,7,6,0.850680218021109,"alpha+loading+joint_mu+joint_var+joint_weight",0.812133639557878,0.834059419688229,"alpha+loading+joint_mu+joint_log_var",5,1000,0.0212340000000004,FALSE,2000,0.112969000529747,0.165967605300542,1
"rep6_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",6,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.991417338879202,0.990082742452938,0.985955917982496,0.0890471657963942,0.993602030711697,0.0914971323719318,NA,NA,0.0461096290280927,0.871313756898094,29.4850000000006,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.036065028451582,0.017071245508204,0.999753883043027,0.996466571187583,NA,0.00830394921074925,0.059582962465488,0.0120880645795392,8,8,0.989642098863941,"alpha+loading+joint_mu+joint_var+joint_weight",0.987968554278481,0.99107734861836,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep6_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",6,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.978479074181244,0.964354264827585,0.974701740865784,0.128522909644786,0.993545457510866,0.0941800542084917,0.993540902254551,0.0941809747602039,0.0464241162896426,0.609740352209636,42.3690000000061,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.500004699789388,0.464116049535314,0.831960071435204,0.208673281998921,NA,0.0817904056719151,0.514498863840143,0.124691477387624,6,6,0.975486139017286,"alpha+loading+joint_mu+joint_var+joint_weight",0.971726659244815,0.9527871346766,"alpha+loading+joint_mu+joint_log_var",6,1000,0.021184500000003,FALSE,2000,0.182119990233133,0.239745181253754,1
"rep7_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",7,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.991219921607841,0.989753387882875,0.983928084349548,0.0997627465030999,0.991150770291239,0.142366169955006,NA,NA,0.0471716990569914,0.885600011512376,30.961000000003,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.017424476875056,0.0398021774117992,0.999975031443874,0.982662167330437,NA,0.00120026535074461,0.00810756483949175,0.00203759834061443,8,8,0.98712871671669,"alpha+loading+joint_mu+joint_var+joint_weight",0.985783382988828,0.9888531935196,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep7_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",7,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.734860287156323,0.557670012217996,0.762615425799818,0.541481274837581,0.991531092385219,0.145118647732502,0.991531664192057,0.145048354827039,0.0481024352711908,0.253880694867669,42.1540000000023,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.728261653605094,0.563208807077752,0.592918994680618,0.214724140354022,NA,0.124250503461259,0.978894856415164,0.163486618398251,5,4,0.818802685957822,"alpha+loading+joint_mu+joint_var+joint_weight",0.78874992502232,0.791564775579669,"alpha+loading+joint_mu+joint_log_var",4,1000,0.0210770000000011,FALSE,2000,0.51733447692356,0.161941069785747,1
"rep8_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",8,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.99068157354363,0.988960023182984,0.984393190040133,0.0938426787026444,0.991762703440604,0.104075415927783,NA,NA,0.0478945984297892,0.878980112239909,27.400999999998,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.031068189887772,0.0327969137954397,0.999594338331151,0.988753533584972,NA,0.00660733679506379,0.051117156024022,0.00829183548676982,8,8,0.987974352851726,"alpha+loading+joint_mu+joint_var+joint_weight",0.98620353410617,0.989380707007136,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep8_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",8,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.808611551480619,0.530360264888602,0.762978386866544,0.426103005570454,0.992350450421813,0.101732959778657,0.992347770229388,0.101704371145691,0.0491235644552172,0.375101448435817,42.0809999999983,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.690973500412761,0.42402731432088,0.645645010103876,0.522929213909774,NA,0.100097085570595,0.762169948064368,0.161420762309673,7,7,0.841347707099698,"alpha+loading+joint_mu+joint_var+joint_weight",0.802446543582162,0.826683313760894,"alpha+loading+joint_mu+joint_log_var",5,1000,0.0210404999999992,FALSE,2000,0.163820098152931,0.188570500541575,1
"rep9_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",9,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.991136614932882,0.98926189673076,0.985002978930946,0.0908894220966982,0.992752404154407,0.118385981919782,NA,NA,0.0455698386731945,0.880135993550048,28.6339999999982,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.053541723907062,0.0443559351223059,0.999110826531352,0.959869036455319,NA,0.011518474053227,0.0762815581904191,0.0183874259208428,8,8,0.988301686867598,"alpha+loading+joint_mu+joint_var+joint_weight",0.9867625304847,0.989857230380581,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep9_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",9,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.765098475272396,0.371116549463844,0.663050574769871,0.547028644416516,0.992777939579707,0.121293452865304,0.992778443939262,0.121229792088882,0.0459687247124546,0.501728555361855,41.7750000000015,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.567832186680024,0.544888336267034,0.779089735963633,0.139463384997397,NA,0.11772968140643,0.934721777942429,0.140131863877144,5,5,0.773063841696196,"alpha+loading+joint_mu+joint_var+joint_weight",0.721731881706557,0.75411840477693,"alpha+loading+joint_mu+joint_log_var",4,1000,0.0208875000000007,FALSE,2000,0.206333671942888,0.17904583008706,1
"rep10_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",10,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.99175220071173,0.989508388264568,0.987393678939028,0.0837979036917197,0.99261110800415,0.0995134348490975,NA,NA,0.0469787803173878,0.919570776515124,28.9900000000052,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0677906454275775,0.0455139755888825,0.998253243128561,0.980895867891019,NA,0.0149689573909424,0.0989007355128027,0.0257832184242215,8,8,0.989504155434032,"alpha+loading+joint_mu+joint_var+joint_weight",0.988461996110198,0.990679976953437,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep10_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",10,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.987474774793439,0.983101855353654,0.984569566052199,0.100255807913951,0.99246665568088,0.099152303274052,0.99246642988648,0.0991643482066213,0.0476192784647286,0.366544421548834,41.8840000000055,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.608871583709103,0.593267944277133,0.749493469652422,-0.00579495704826665,NA,0.13407490847929,0.803055622367234,0.299979939064218,5,5,0.97589010278873,"alpha+loading+joint_mu+joint_var+joint_weight",0.976199292839279,0.940704164815588,"alpha+loading+joint_mu+joint_log_var",5,1000,0.0209420000000027,FALSE,2000,0.276818468888152,0.177426259078883,1
"rep11_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",11,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.990891116897106,0.988816490014546,0.98615826617015,0.0885361931320823,0.992026585601381,0.123981058385368,NA,NA,0.0464674091785396,0.863140721815313,27.9689999999973,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0375627796147565,0.0286112707708348,0.99924801678269,0.992951101709621,NA,0.00837222748413619,0.0520001635637907,0.0134021349983593,8,8,0.988600335211792,"alpha+loading+joint_mu+joint_var+joint_weight",0.987645475569522,0.99018218600731,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep11_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",11,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.837909396921826,0.560509931042202,0.756652297302171,0.43528980212333,0.991925553286817,0.131227459806968,0.991927034697727,0.131277202579557,0.047242318028068,0.24747987614079,42.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.712802326994946,0.608067207815627,0.615772304907134,0.183226011750166,NA,0.160821488331637,1.06485794807548,0.358406076740262,4,4,0.836135575411661,"alpha+loading+joint_mu+joint_var+joint_weight",0.798713296648603,0.806952986202053,"alpha+loading+joint_mu+joint_log_var",4,1000,0.0211875,FALSE,2000,0.197573170069662,0.197622914162269,1
"rep12_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",12,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.991759808975637,0.990561723115769,0.987612712591926,0.0840486536997063,0.99323950148635,0.0945214389644623,NA,NA,0.0459531397999039,0.902826798395575,28.1180000000022,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0259749378999255,0.0253554065598211,0.999664090254459,0.993106013273898,NA,0.00527310440607847,0.0334766200205473,0.00852518041995337,8,8,0.990128649419369,"alpha+loading+joint_mu+joint_var+joint_weight",0.988916673459643,0.991291475166918,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep12_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",12,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.934317038620692,0.839515858889404,0.925130146382996,0.23453890600072,0.993243664644227,0.0967085816438769,0.993246335238726,0.0967223882782336,0.0467173714107932,0.474078608493255,42.487000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.586977171383022,0.53067082168651,0.763499012570587,0.151200683407652,NA,0.107721490817704,0.805011148719006,0.143979190974252,6,5,0.94069744293848,"alpha+loading+joint_mu+joint_var+joint_weight",0.930583657147455,0.910542769195988,"alpha+loading+joint_mu+joint_log_var",5,1000,0.0212435000000005,FALSE,2000,0.20558980244765,0.246866401902321,1
"rep13_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",13,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.991245659514785,0.98935533504108,0.985242073568072,0.0964482772862232,0.991120750303602,0.142477346773119,NA,NA,0.0468262383669784,0.865488209376637,29.2380000000048,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0593322125262883,0.0371759215923819,0.998778235411873,0.987412594040339,NA,0.0128414651639012,0.100750514637153,0.0164844186835754,8,8,0.987622831141914,"alpha+loading+joint_mu+joint_var+joint_weight",0.98663509614392,0.989129661118472,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep13_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",13,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.970103693763816,0.957504935255968,0.966183008601704,0.151466655699913,0.991532348310199,0.15111229174395,0.991533930383382,0.151090595726259,0.0471057276402104,0.470874774628314,42.1889999999985,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.633310136725699,0.587934282991948,0.723980919092468,0.0407291985622936,NA,0.113502285335531,0.786450436906787,0.185446124560724,5,5,0.966160065509921,"alpha+loading+joint_mu+joint_var+joint_weight",0.96285327654693,0.93192679638493,"alpha+loading+joint_mu+joint_log_var",5,1000,0.0210944999999992,FALSE,2000,0.158017680248405,0.209476519881635,1
"rep14_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",14,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.989588317078449,0.988422798062976,0.984749029024267,0.094162955020714,0.989580114906288,0.116461141314201,NA,NA,0.0460012402630282,0.866834562411211,27.7669999999998,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0583901332035081,0.0280469550125558,0.998078658604078,0.995923321375826,NA,0.0135114395406001,0.0812176693530795,0.0204973556239405,8,8,0.987199730853013,"alpha+loading+joint_mu+joint_var+joint_weight",0.986114532989113,0.989171758242625,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep14_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",14,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.826494268558271,0.530340928000969,0.776218838284194,0.390583431524275,0.989689501753863,0.117703899409329,0.989693656179069,0.117613692718416,0.0467876168104971,0.499092034492885,42.6730000000025,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.549114977379655,0.464063660660282,0.793339290863805,0.407030672474521,NA,0.0956547003385089,0.702776222774983,0.12473078632377,6,6,0.85287314547537,"alpha+loading+joint_mu+joint_var+joint_weight",0.815993226970979,0.840982359411282,"alpha+loading+joint_mu+joint_log_var",4,1000,0.0213365000000013,FALSE,2000,0.291639918480055,0.185678578266391,2
"rep15_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",15,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.990782855224234,0.989277769286683,0.984671007434958,0.0896699066089799,0.993049115731672,0.0952767490888232,NA,NA,0.0475336188901919,0.921395847898755,29.6169999999984,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0191846489815492,0.0230695286554733,0.999853777839594,0.989403712618098,NA,0.00373812492625279,0.0245407361948448,0.00623082216984872,8,8,0.988574825726581,"alpha+loading+joint_mu+joint_var+joint_weight",0.986717018405751,0.989835403474492,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep15_balanced_moderate_dense_signed_cross_n500_p500_H3_G2_sep1",15,"n500p500",500,500,3,2,8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.751657668665101,0.376091174138595,0.716352014875655,0.460781346715585,0.993115934101182,0.0960926445369961,0.993115133360782,0.0960979934279366,0.0486517355770719,0.479199556188273,42.9619999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.617312189913308,0.428928634065248,0.726343411341719,0.376637054107712,NA,0.0977033801435246,0.731420479294659,0.124727081672767,6,6,0.813681209026571,"alpha+loading+joint_mu+joint_var+joint_weight",0.766422367750518,0.801040647560127,"alpha+loading+joint_mu+joint_log_var",5,1000,0.0214809999999998,FALSE,2000,0.140296619457768,0.167095173266555,1
