"mixture_scenario","n","p","H","G_config","signal_source","rotation_method","stage","factor_score_rmse_mean","factor_score_rmse_median","factor_score_rmse_sd","factor_score_rmse_se","factor_score_rmse_n_replications","mean_factor_abs_cor_mean","mean_factor_abs_cor_median","mean_factor_abs_cor_sd","mean_factor_abs_cor_se","mean_factor_abs_cor_n_replications","lambda_rmse_mean","lambda_rmse_median","lambda_rmse_sd","lambda_rmse_se","lambda_rmse_n_replications","alpha_rmse_mean","alpha_rmse_median","alpha_rmse_sd","alpha_rmse_se","alpha_rmse_n_replications","probability_rmse_mean","probability_rmse_median","probability_rmse_sd","probability_rmse_se","probability_rmse_n_replications","marginal_mu_rmse_mean","marginal_mu_rmse_median","marginal_mu_rmse_sd","marginal_mu_rmse_se","marginal_mu_rmse_n_replications","marginal_var_rmse_mean","marginal_var_rmse_median","marginal_var_rmse_sd","marginal_var_rmse_se","marginal_var_rmse_n_replications","marginal_weight_rmse_mean","marginal_weight_rmse_median","marginal_weight_rmse_sd","marginal_weight_rmse_se","marginal_weight_rmse_n_replications","end_to_end_seconds_mean","end_to_end_seconds_median","end_to_end_seconds_sd","end_to_end_seconds_se","end_to_end_seconds_n_replications","rotation_seconds_mean","rotation_seconds_median","rotation_seconds_sd","rotation_seconds_se","rotation_seconds_n_replications","refinement_seconds_mean","refinement_seconds_median","refinement_seconds_sd","refinement_seconds_se","refinement_seconds_n_replications"
"asymmetric_pi",200,1000,10,"3-3-3-3-3-3-3-3-3-3","estimated_Z","mixture_identity_start","refined",0.136908124280049,0.128132034788443,0.0470627460147795,0.0094125492029559,25,0.989512492224204,0.99174984003064,0.0115630488645068,0.00231260977290135,25,0.134195001695722,0.131587095065871,0.0140492069237558,0.00280984138475116,25,0.188046946024533,0.18590176518352,0.0187231657371522,0.00374463314743044,25,0.0749650396336069,0.0749718359779447,0.000809310713584753,0.000161862142716951,25,0.0983133199083117,0.095470521597978,0.0170153061182282,0.00340306122364563,25,0.0778687062124096,0.0772604577338216,0.0158791039401864,0.00317582078803727,25,0.0375301454427045,0.0379190515120586,0.00645550762508728,0.00129110152501746,25,10.1999599999975,10.0840000000026,0.46012240038063,0.092024480076126,25,1.09296000000031,0.983000000007451,0.316255234475264,0.0632510468950528,25,4.16015999999887,4.06500000000233,0.325903958246233,0.0651807916492465,25
"asymmetric_pi",200,1000,10,"3-3-3-3-3-3-3-3-3-3","oracle_Z","fastica_only","pretrain",1.41206428237572,1.4188983875329,0.065728179161692,0.0131456358323384,25,0.229412589921685,0.224960277586182,0.0842581417050795,0.0168516283410159,25,0.579328975000393,0.579328975000393,0,0,25,0.147463431976759,0.145434393212328,0.0280267192117667,0.00560534384235334,25,0.373271988757107,0.373671263975916,0.00531152082700367,0.00106230416540073,25,0.414936538891492,0.416476958378529,0.0463058504881715,0.00926117009763431,25,0.343486398282095,0.350387404702668,0.0415303098568599,0.00830606197137198,25,0.164303383977505,0.164002336921183,0.0226158741262986,0.00452317482525972,25,0.186000000000931,0.187999999994645,0.0268669561587419,0.00537339123174837,25,0.137440000000643,0.138999999995576,0.0267909810663462,0.00535819621326923,25,0,0,0,0,25
"asymmetric_pi",200,1000,10,"3-3-3-3-3-3-3-3-3-3","oracle_Z","fastica_only","refined",0.330461718878858,0.333019596971714,0.143649873254659,0.0287299746509318,25,0.935168431011555,0.944270325644621,0.0529524880017838,0.0105904976003568,25,0.20474911364703,0.206963169101656,0.0604196794244558,0.0120839358848912,25,0.188796540773945,0.188211876753445,0.0182620014539253,0.00365240029078506,25,0.0779253438290117,0.0775541889838205,0.00233607921691423,0.000467215843382845,25,0.200915142633425,0.178381136751376,0.0808307529129793,0.0161661505825959,25,0.180858464965789,0.172227400851966,0.073009481401206,0.0146018962802412,25,0.0678270569295742,0.0586920217626194,0.0288099580930811,0.00576199161861623,25,24.6421600000007,22.8829999999871,8.81529510604408,1.76305902120882,25,0.137440000000643,0.138999999995576,0.0267909810663462,0.00535819621326923,25,24.4561599999998,22.7020000000048,8.81819835472785,1.76363967094557,25
"asymmetric_pi",200,1000,10,"3-3-3-3-3-3-3-3-3-3","oracle_Z","mixture_fastica_start","pretrain",1.40371873666316,1.40647832825634,0.0558291377039294,0.0111658275407859,25,0.107826815484486,0.121928695471271,0.0896549768600685,0.0179309953720137,25,0.579328975000393,0.579328975000393,0,0,25,0.147463431976759,0.145434393212328,0.0280267192117667,0.00560534384235334,25,0.373271988757107,0.373671263975916,0.00531152082700367,0.00106230416540073,25,0.206272859624892,0.197526697973682,0.0369528631619512,0.00739057263239024,25,0.0948109109273413,0.0952480210681205,0.00720057155027979,0.00144011431005596,25,0.0673126442970683,0.0644270547635662,0.0109736117547432,0.00219472235094863,25,1.15923999999999,1.06399999999849,0.311357281376385,0.0622714562752771,25,1.1106799999997,1.01499999999942,0.31142089953463,0.062284179906926,25,0,0,0,0,25
"asymmetric_pi",200,1000,10,"3-3-3-3-3-3-3-3-3-3","oracle_Z","mixture_fastica_start","refined",0.12681568795102,0.127412838535144,0.00307643093927745,0.00061528618785549,25,0.99191391730617,0.991842195264531,0.000391131375766151,7.82262751532303e-05,25,0.131416547881864,0.131197105288656,0.00409565228095732,0.000819130456191464,25,0.187923152748391,0.185882122118748,0.0186129605186378,0.00372259210372755,25,0.0748590140347947,0.0749297921092998,0.00072908943386035,0.00014581788677207,25,0.0955620040516718,0.0936613893989332,0.0128912122138916,0.00257824244277832,25,0.0740890348139646,0.0732382171856217,0.00703398393122341,0.00140679678624468,25,0.0372733557982535,0.0379594688775061,0.00628164618114163,0.00125632923622833,25,5.29351999999955,5.31599999999162,0.317038525525153,0.0634077051050305,25,1.1106799999997,1.01499999999942,0.31142089953463,0.062284179906926,25,4.13427999999956,4.12699999999313,0.152286604795885,0.030457320959177,25
"asymmetric_pi",200,1000,10,"3-3-3-3-3-3-3-3-3-3","oracle_Z","mixture_identity_start","pretrain",1.46907958965306,1.47412297595705,0.141894032225052,0.0283788064450104,25,0.492393775828393,0.510054603253656,0.131179374611709,0.0262358749223419,25,0.579328975000393,0.579328975000393,0,0,25,0.147463431976759,0.145434393212328,0.0280267192117667,0.00560534384235334,25,0.373271988757107,0.373671263975916,0.00531152082700367,0.00106230416540073,25,0.218937124983293,0.221651111444509,0.0263934342983822,0.00527868685967645,25,0.0948340593187549,0.0952644530821251,0.00726948111426462,0.00145389622285292,25,0.0708018163144193,0.0697858980142383,0.0073066874485599,0.00146133748971198,25,1.5372400000022,1.4660000000149,0.414469065996229,0.0828938131992459,25,1.48868000000191,1.41800000000512,0.414516457252594,0.0829032914505188,25,0,0,0,0,25
"asymmetric_pi",200,1000,10,"3-3-3-3-3-3-3-3-3-3","oracle_Z","mixture_identity_start","refined",0.126771896409362,0.127390002464447,0.00308493251200302,0.000616986502400605,25,0.991919472434429,0.991845119232215,0.000392327415532813,7.84654831065626e-05,25,0.131402580855096,0.131186304126961,0.00411084838272481,0.000822169676544962,25,0.187906021685167,0.185879109402111,0.0186268432376152,0.00372536864752305,25,0.074855018841443,0.0749282507224496,0.000737659030911503,0.000147531806182301,25,0.0955612730234147,0.0936703798568992,0.0128992039207432,0.00257984078414863,25,0.0740803938099878,0.0732403421646764,0.0070581293138169,0.00141162586276338,25,0.0372610166225075,0.0378874081667768,0.00628319187684979,0.00125663837536996,25,5.61956000000005,5.4890000000014,0.452431770179868,0.0904863540359735,25,1.48868000000191,1.41800000000512,0.414516457252594,0.0829032914505188,25,4.08231999999785,4.01699999999255,0.287699455452632,0.0575398910905264,25
"asymmetric_pi",200,1500,5,"2-2-2-2-2","estimated_Z","fastica_only","pretrain",1.40367762034172,1.41007879802276,0.10494356069263,0.020988712138526,25,0.219335603663609,0.221543610625615,0.169320144270701,0.0338640288541403,25,0.749289957829839,0.749289957829839,0,0,25,0.219261254458578,0.219942528426513,0.0294874192640909,0.00589748385281818,25,0.365721585863875,0.366075844782249,0.00377072306917432,0.000754144613834864,25,0.432641206954324,0.458865129734083,0.133393229400516,0.0266786458801033,25,0.0612614191902728,0.0474135239333851,0.0454654121712909,0.00909308243425817,25,0.209131732987392,0.22236216140391,0.0652100758449908,0.0130420151689982,25,3.97135999999995,3.98300000000017,0.176177911971524,0.0352355823943047,25,0.0372000000000116,0.0360000000000582,0.00415331193144386,0.000830662386288771,25,0,0,0,0,25
"asymmetric_pi",200,1500,5,"2-2-2-2-2","estimated_Z","fastica_only","refined",0.110658283189916,0.080430412473738,0.104626242528899,0.0209252485057798,25,0.988565808925012,0.996749220477038,0.0284928239986272,0.00569856479972544,25,0.186574020536429,0.177304642330293,0.0403200023557481,0.00806400047114963,25,0.236703002615982,0.236690770266113,0.0320781456666375,0.0064156291333275,25,0.0538889100322446,0.0537988995807602,0.00104729725449134,0.000209459450898268,25,0.0889214667513402,0.0823924378337095,0.0504369539260886,0.0100873907852177,25,0.0513268975045121,0.0394771238129023,0.0429019042319277,0.00858038084638555,25,0.03798145050728,0.0348568457908763,0.0249287580416612,0.00498575160833224,25,8.13440000000002,8.14300000000003,0.20579135874312,0.0411582717486241,25,0.0372000000000116,0.0360000000000582,0.00415331193144386,0.000830662386288771,25,4.16304000000007,4.15700000000015,0.101887388817387,0.0203774777634774,25
"asymmetric_pi",200,1500,5,"2-2-2-2-2","estimated_Z","mixture_fastica_start","pretrain",1.4395566236611,1.41006826288906,0.118459890650748,0.0236919781301496,25,0.213050544039203,0.213116296455977,0.195876107864525,0.0391752215729049,25,0.749289957829839,0.749289957829839,0,0,25,0.219261254458578,0.219942528426513,0.0294874192640909,0.00589748385281818,25,0.365721585863875,0.366075844782249,0.00377072306917432,0.000754144613834864,25,0.48224271443607,0.491920745516145,0.124742394175797,0.0249484788351594,25,0.0493743044767791,0.0471148445189823,0.00465742762542434,0.000931485525084867,25,0.232422736746435,0.236262561368423,0.0603061132606945,0.0120612226521389,25,4.27923999999999,4.27399999999943,0.182089556720496,0.0364179113440992,25,0.345080000000053,0.337999999999738,0.0392915597381344,0.00785831194762687,25,0,0,0,0,25
"asymmetric_pi",200,1500,5,"2-2-2-2-2","estimated_Z","mixture_fastica_start","refined",0.0813199449091929,0.0809409916728001,0.003058703320678,0.0006117406641356,25,0.996672404583217,0.996707817018605,0.000250716229627386,5.01432459254772e-05,25,0.175450869874252,0.177019362763014,0.00568356190461058,0.00113671238092212,25,0.236268958181334,0.236609352509543,0.0317406491863586,0.00634812983727173,25,0.053690535851026,0.0537562116899366,0.000648963649356985,0.000129792729871397,25,0.0758015125025074,0.0799147458107637,0.0207381785750833,0.00414763571501666,25,0.0395717304039067,0.039473791027095,0.00249565537948541,0.000499131075897081,25,0.0313880786826576,0.0334663976894153,0.00907079263948572,0.00181415852789714,25,8.49431999999993,8.49399999999878,0.214431558622598,0.0428863117245196,25,0.345080000000053,0.337999999999738,0.0392915597381344,0.00785831194762687,25,4.21507999999994,4.20299999999952,0.0688173427752845,0.0137634685550569,25
"asymmetric_pi",200,1500,5,"2-2-2-2-2","estimated_Z","mixture_identity_start","pretrain",1.31110966352263,1.26462942994904,0.365821259398771,0.0731642518797542,25,0.947351247314686,0.993420131249005,0.126446727289846,0.0252893454579693,25,0.749289957829839,0.749289957829839,0,0,25,0.219261254458578,0.219942528426513,0.0294874192640909,0.00589748385281818,25,0.365721585863875,0.366075844782249,0.00377072306917432,0.000754144613834864,25,0.417494294836448,0.439836640624027,0.119041657470572,0.0238083314941144,25,0.0493797633850686,0.0471331990342118,0.00465841385043979,0.000931682770087959,25,0.201079949640966,0.214020982252066,0.0575769647438568,0.0115153929487714,25,4.28540000000001,4.28099999999904,0.172477293191672,0.0344954586383345,25,0.351240000000071,0.338999999999942,0.0408281765451644,0.00816563530903287,25,0,0,0,0,25
"asymmetric_pi",200,1500,5,"2-2-2-2-2","estimated_Z","mixture_identity_start","refined",0.0813225416029363,0.0809415983502618,0.00305888974679444,0.000611777949358889,25,0.996672191805535,0.996707767666585,0.000250735251264027,5.01470502528054e-05,25,0.175450944611261,0.177017761489164,0.00568341027899098,0.0011366820557982,25,0.236269138359028,0.236610899531534,0.0317407637579594,0.00634815275159188,25,0.0536912011385228,0.0537573475478472,0.000648846763800635,0.000129769352760127,25,0.0758015413021692,0.0799144104562347,0.0207380796606311,0.00414761593212621,25,0.0395722177288714,0.0394732365666864,0.00249570858487983,0.000499141716975965,25,0.0313880786907914,0.033466397680772,0.00907079262954044,0.00181415852590809,25,8.55852000000006,8.5590000000002,0.181594126190035,0.036318825238007,25,0.351240000000071,0.338999999999942,0.0408281765451644,0.00816563530903287,25,4.27312000000005,4.27299999999923,0.0572263925123949,0.011445278502479,25
"asymmetric_pi",200,1500,5,"2-2-2-2-2","oracle_Z","fastica_only","pretrain",1.42085677828828,1.41255684343434,0.104829850734112,0.0209659701468224,25,0.194436097145593,0.0474268149411932,0.219916143427416,0.0439832286854833,25,0.749289957829839,0.749289957829839,0,0,25,0.128964745515425,0.133094975108058,0.0333495053241022,0.00666990106482045,25,0.376181547044248,0.376332814207238,0.00439626123218633,0.000879252246437266,25,0.445481249162559,0.476278120886905,0.100133548031978,0.0200267096063956,25,0.0557503114152194,0.0451440837991873,0.0507037505557967,0.0101407501111593,25,0.213930037865546,0.230943634091171,0.0489321791038015,0.00978643582076029,25,0.104720000000088,0.104000000000269,0.00268514431636652,0.000537028863273305,25,0.0371600000000763,0.0370000000002619,0.00274893918935774,0.000549787837871548,25,0,0,0,0,25
"asymmetric_pi",200,1500,5,"2-2-2-2-2","oracle_Z","fastica_only","refined",0.0966289470472371,0.0810325493069153,0.0787705596590588,0.0157541119318118,25,0.992314692244372,0.996700364800413,0.0219751931927874,0.00439503863855749,25,0.184239881416985,0.177388307557154,0.044121552741731,0.0088243105483462,25,0.236810493778452,0.236652424381279,0.0324070567901772,0.00648141135803543,25,0.0538488512070224,0.0537795698596109,0.0010325381394186,0.000206507627883721,25,0.0819447800307913,0.0800020190641053,0.0394802897412465,0.0078960579482493,25,0.0453973855888429,0.0395614908278675,0.0300769249726361,0.00601538499452721,25,0.0345658878074835,0.033466399195981,0.019333015625211,0.0038666031250422,25,4.44160000000003,4.41400000000067,0.112821392770497,0.0225642785540994,25,0.0371600000000763,0.0370000000002619,0.00274893918935774,0.000549787837871548,25,4.33687999999995,4.3090000000002,0.11209234288453,0.0224184685769059,25
"asymmetric_pi",200,1500,5,"2-2-2-2-2","oracle_Z","mixture_fastica_start","pretrain",1.45460361635692,1.42445585201379,0.128519005764019,0.0257038011528037,25,0.208665592561525,0.218630725540716,0.176919563246433,0.0353839126492866,25,0.749289957829839,0.749289957829839,0,0,25,0.128964745515425,0.133094975108058,0.0333495053241022,0.00666990106482045,25,0.376181547044248,0.376332814207238,0.00439626123218633,0.000879252246437266,25,0.451943879039596,0.470290548091149,0.0891827340872643,0.0178365468174529,25,0.0470601925652831,0.0455872736175234,0.00451612825916384,0.000903225651832769,25,0.217991510722076,0.227991230696635,0.0433893993654382,0.00867787987308764,25,0.418120000000054,0.409999999999854,0.0416996402862937,0.00833992805725874,25,0.350560000000041,0.342999999999847,0.0416263938705907,0.00832527877411814,25,0,0,0,0,25
"asymmetric_pi",200,1500,5,"2-2-2-2-2","oracle_Z","mixture_fastica_start","refined",0.081552809605738,0.0807843343216961,0.00342451574665241,0.000684903149330483,25,0.99665220152243,0.996720548406131,0.000283211866089658,5.66423732179315e-05,25,0.175413557940178,0.176935544380062,0.00566402776945356,0.00113280555389071,25,0.236219359400816,0.236570531233261,0.0317200130892075,0.0063440026178415,25,0.0536941587277942,0.0537404514547495,0.000649124546924195,0.000129824909384839,25,0.0758083672049066,0.0799571326836282,0.0207273149338926,0.00414546298677852,25,0.0396169253553256,0.0394793232185156,0.00249576760108017,0.000499153520216033,25,0.0313880779264815,0.0334663965539905,0.00907079411111597,0.00181415882222319,25,4.74912000000011,4.75800000000072,0.0740744670359181,0.0148148934071836,25,0.350560000000041,0.342999999999847,0.0416263938705907,0.00832527877411814,25,4.33100000000006,4.33300000000054,0.0610204883625396,0.0122040976725079,25
"asymmetric_pi",200,1500,5,"2-2-2-2-2","oracle_Z","mixture_identity_start","pretrain",1.38743191237683,1.53152244795464,0.289709907271979,0.0579419814543959,25,0.96548412666776,0.996397285540963,0.105972194673706,0.0211944389347411,25,0.749289957829839,0.749289957829839,0,0,25,0.128964745515425,0.133094975108058,0.0333495053241022,0.00666990106482045,25,0.376181547044248,0.376332814207238,0.00439626123218633,0.000879252246437266,25,0.426090242427978,0.412648022024839,0.101436293249058,0.0202872586498117,25,0.0470751329776338,0.0455909516114722,0.00452576943531713,0.000905153887063426,25,0.205458885517168,0.200499362895116,0.048553136343534,0.0097106272687068,25,0.507640000000101,0.4350000000004,0.152687556794936,0.0305375113589872,25,0.440080000000089,0.368000000000393,0.152615508167851,0.0305231016335702,25,0,0,0,0,25
"asymmetric_pi",200,1500,5,"2-2-2-2-2","oracle_Z","mixture_identity_start","refined",0.0815595231581148,0.0807872765039754,0.00342707876103468,0.000685415752206936,25,0.996651642767909,0.996720309525161,0.000283440322744697,5.66880645489394e-05,25,0.175414290882622,0.176934928725599,0.00566413107826035,0.00113282621565207,25,0.23621954859651,0.236572039044199,0.0317198635091943,0.00634397270183887,25,0.0536948922245257,0.0537407444039468,0.000649015156829753,0.000129803031365951,25,0.0758083639692085,0.0799570103992748,0.020726875509105,0.00414537510182099,25,0.039617853597002,0.0394796105706695,0.00249621200510394,0.000499242401020787,25,0.0313880779203603,0.0334663965427251,0.00907079411825028,0.00181415882365006,25,4.86220000000016,4.84200000000055,0.161452779474561,0.0322905558949122,25,0.440080000000089,0.368000000000393,0.152615508167851,0.0305231016335702,25,4.35456000000006,4.35099999999966,0.0763288281056861,0.0152657656211372,25
"asymmetric_pi",200,1500,5,"3-3-3-3-3","estimated_Z","fastica_only","pretrain",1.33540505130167,1.377035307079,0.162064959592875,0.032412991918575,25,0.251677156628805,0.232765598587766,0.185688130499027,0.0371376260998054,25,0.749289957829839,0.749289957829839,0,0,25,0.184737716833997,0.178619534849727,0.0233713287294518,0.00467426574589035,25,0.361755635183959,0.362856103495819,0.00530098281297774,0.00106019656259555,25,0.260191495638343,0.281364122470789,0.0606605923595586,0.0121321184719117,25,0.195058857563217,0.198236765338784,0.0813797785114782,0.0162759557022956,25,0.0852740214830566,0.0811343819108848,0.0256587380839887,0.00513174761679775,25,9.62532000000007,9.66399999999703,0.360405526224845,0.0720811052449691,25,0.106959999999817,0.106999999999971,0.006254864773277,0.0012509729546554,25,0,0,0,0,25
"asymmetric_pi",200,1500,5,"3-3-3-3-3","estimated_Z","fastica_only","refined",0.117388009867333,0.100697201486949,0.0546089640624747,0.0109217928124949,25,0.991636784794799,0.99490455960437,0.0109111804934585,0.00218223609869171,25,0.149850533052361,0.144729091766325,0.0190046277857488,0.00380092555714975,25,0.181510151503824,0.176064527788679,0.0238662035985387,0.00477324071970774,25,0.0580261443762891,0.0578700787046653,0.00110051230331184,0.000220102460662368,25,0.0984511749470042,0.0937257528715652,0.0353870663317485,0.0070774132663497,25,0.090071118221959,0.0809247218883486,0.039116085930416,0.0078232171860832,25,0.0355662428211142,0.0335353284706552,0.0124233469518828,0.00248466939037656,25,28.5010799999998,24.2389999999978,10.288735741577,2.0577471483154,25,0.106959999999817,0.106999999999971,0.006254864773277,0.0012509729546554,25,18.8757599999997,14.351999999999,10.1938842379475,2.0387768475895,25
